Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
TMEM35	7.16356735609748	1.12079825632659e-06	UP	5.14654930893142	0.00350782387799612	UP	2.10405214595046	1	NOT
TMEM47	7.16021204687698	2.6182373217338e-11	UP	6.05698821541644	1.12282952604111e-07	UP	3.78970216651118	0.0108382184846015	UP
TMEM87B	2.08970200084123	0.000957239909595369	UP	1.99346149771328	0.00400007857725776	UP	1.72458579968699	0.0647036191162453	NOT
TMF1	3.17880402835254	3.34970266418229e-06	UP	3.01133111354009	2.95175970567104e-05	UP	2.39573993770121	0.00856756271399307	UP
TMX3	2.66034224673183	9.30905603676584e-05	UP	2.05407464143385	0.0319308194968608	UP	0.835705704519306	1	NOT
TNC	7.68649713195433	4.8750224186889e-11	UP	5.70624487590885	1.14619251516264e-05	UP	4.18658397087714	0.00690299043455809	UP
TNFAIP6	6.51472471840235	3.39645484115695e-07	UP	4.77991658174398	0.00134635067976783	UP	2.10968859340936	0.828067400945081	NOT
TNFRSF11B	11.7344088668678	3.99462984580335e-24	UP	9.8520013651212	2.1073157192791e-16	UP	5.82402965810395	3.75427795930761e-05	UP
TOP2B	2.96409913953724	3.38103075961618e-07	UP	2.62737548080201	5.13274402967375e-05	UP	1.94776587800304	0.0467084581361502	UP
TOX2	5.27630819944287	3.35288716297046e-11	UP	4.89734006735689	3.22360180789954e-09	UP	4.18327861851604	4.41905294903289e-06	UP
TPBG	2.13051777129267	0.00206761405870194	UP	1.93822716536228	0.0186272028698943	UP	1.77015084229937	0.0787614055633704	NOT
TPR	4.46535342052509	4.6739138657901e-32	UP	4.43908912340859	1.48432684144085e-31	UP	4.18312721974102	8.43098319987463e-27	UP
TRANK1	4.50757290402839	0.000103499629824125	UP	3.25671539158215	0.0304522078247194	UP	1.83887975798286	0.87297947281558	NOT
TRHDE	5.77895990802061	0.00242176714421566	UP	5.44199140010496	0.00720890767939657	UP	2.67312668753881	0.688020618720642	NOT
TRIM46	2.31502110983958	0.0244184379662765	UP	2.23502398145294	0.0443942675255014	UP	1.84763979523738	0.300024782641988	NOT
TRIP11	3.50281684206112	2.13244199829281e-11	UP	3.16865353657381	1.46467600056923e-08	UP	1.96299445354137	0.0424411305818334	UP
TRPC1	2.49985259636653	8.64831932803006e-05	UP	2.00139574389514	0.0214635667560802	UP	1.66666969281892	0.232829711993664	NOT
TRPC4	8.45499890370379	6.58371790224554e-10	UP	8.00577183744277	1.13733782156477e-08	UP	6.34421844391196	3.79339239954428e-05	UP
TRPS1	4.05709631783039	5.40394607783769e-07	UP	2.91824848623903	0.0048130220489234	UP	1.14728676997719	1	NOT
TSSC2	7.10449426848577	9.64523619490219e-08	UP	6.24173156500946	1.09368917051404e-05	UP	3.76351438289359	0.0766636494139398	NOT
TTC21B	2.78536373025361	2.43391438658086e-05	UP	2.36006604159107	0.00295694143150196	UP	1.52179719745134	0.589164526755486	NOT
TTC3	3.62983727447404	1.65455256633375e-07	UP	2.94425389356323	0.00027953612256604	UP	1.68029898775771	0.504507780523428	NOT
TTC37	2.82079191247833	7.88299654224094e-05	UP	2.79111550612557	0.000145852479750037	UP	2.03135880770532	0.0692224300508589	NOT
TWIST1	8.89126372995053	6.31801535538962e-13	UP	7.35623367586193	1.95442010448359e-08	UP	5.42784845826788	0.000284514554141009	UP
TWIST2	9.16502889905553	1.00063857620309e-19	UP	7.7862062179703	1.20642281178044e-13	UP	5.69788798978468	1.04363577201455e-06	UP
TWSG1	3.9658101541246	4.91513137520406e-06	UP	2.67879038914037	0.0271540976785119	UP	0.985938558630765	1	NOT
UACA	4.62225950430146	1.31647921145814e-09	UP	4.33105718382095	4.44994957029754e-08	UP	3.10951870922374	0.00155230183279566	UP
UBA5	2.2256457067944	0.000627479706300706	UP	2.08312092295141	0.00410020324708688	UP	1.61565696309825	0.219704477553117	NOT
UBL4B	5.33365361036435	0.00100304521596759	UP	4.11762395374517	0.0412386051023102	UP	2.95571163574217	0.386373184200551	NOT
UBXN4	2.64634598425291	2.84468049499266e-09	UP	2.45386431609027	3.02859481053831e-07	UP	2.28357210934028	1.04937621729232e-05	UP
UFL1	2.86700398560447	1.37785045021511e-16	UP	2.69068905586266	1.07818483526214e-13	UP	2.67107061680763	2.87037125289812e-13	UP
